id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
13641,70CL,small_airport,Amargosa Airport,36.29579925537109,-116.4260025024414,2037.0,,US,US-CA,Death Valley Junction,no,70CL,,70CL,,https://en.wikipedia.org/wiki/Amargosa_Airport,
13814,74N,small_airport,Bendigo Airport,40.55849838256836,-76.55960083007812,791.0,,US,US-PA,Tower City,no,74N,,74N,,https://en.wikipedia.org/wiki/Bendigo_Airport_(Pennsylvania),
13842,75FL,small_airport,Sandy Creek Airpark,30.102663,-85.479555,13.0,,US,US-FL,Panama City,no,75FL,,75FL,,https://en.wikipedia.org/wiki/Sandy_Creek_Airpark,
13867,75OR,heliport,Malheur Memorial Hospital Heliport,43.8801994324,-117.008003235,2185.0,,US,US-OR,Nyssa,no,75OR,,75OR,,https://en.wikipedia.org/wiki/Malheur_Memorial_Hospital_Heliport,
15659,77MI,closed,David's Airport,42.0653,-85.241602,887.0,,US,US-MI,Athens,no,,,,,https://en.wikipedia.org/wiki/David%27s_Airport,9C2
13947,77OR,heliport,BLM Heliport,44.2790217965,-120.902110934,3250.0,,US,US-OR,Prineville,no,77OR,,77OR,,https://en.wikipedia.org/wiki/BLM_Heliport,
13969,78I,small_airport,Pam's Place Airport,39.500801086426,-86.691902160645,795.0,,US,US-IN,Eminence,no,78I,,78I,,https://en.wikipedia.org/wiki/Pam's_Place_Airport,5II0
13997,78WA,small_airport,Center Island Airport,48.4901008606,-122.832000732,115.0,,US,US-WA,Center Island,no,78WA,CWS,78WA,,https://en.wikipedia.org/wiki/Center_Island_Airport,
14018,79N,small_airport,Ridge Soaring Gliderport,40.8838996887207,-77.9072036743164,815.0,,US,US-PA,Unionville,no,79N,,79N,,https://en.wikipedia.org/wiki/Ridge_Soaring_Gliderport,
318200,7AL5,small_airport,Liberty Field Airport,31.2899028,-85.5404778,363.0,,US,US-AL,Pinckard,no,7AL5,,7AL5,,http://www.airnav.com/airport/7AL5,
14093,7F2,closed,Dupree Municipal Airport,45.045739,-101.605696,2341.0,,US,US-SD,Dupree,no,,,,,https://en.wikipedia.org/wiki/Dupree_Municipal_Airport,7F2
14110,7FL6,small_airport,Spruce Creek Airport,29.0802001953125,-81.04669952392578,24.0,,US,US-FL,Daytona Beach,no,7FL6,,7FL6,,https://en.wikipedia.org/wiki/Spruce_Creek_Fly-In,
14173,7KA,small_airport,Tatitlek Airport,60.871449,-146.690297,62.0,,US,US-AK,Tatitlek,yes,PAKA,TEK,7KA,,https://en.wikipedia.org/wiki/Tatitlek_Airport,
14258,7N3,seaplane_base,Sands Point Seaplane Base,40.83760070800781,-73.71620178222656,,,US,US-NY,Port Washington,no,7N3,,7N3,,https://en.wikipedia.org/wiki/Sands_Point_Seaplane_Base,
14270,7NC2,small_airport,Pine Island Airport,36.2535018921,-75.7884979248,16.0,,US,US-NC,Corolla,no,7NC2,DUF,7NC2,,https://en.wikipedia.org/wiki/Pine_Island_Airport,
45668,7NK9,closed,Women And Children'S Hospital Heliport,42.909234,-78.874361,715.0,,US,US-NY,Buffalo,no,,,,,https://en.wikipedia.org/wiki/Women_%26_Children%27s_Hospital_of_Buffalo,"7NK9, CHOB Heliport"
14343,7OR5,heliport,Emanuel Hospital Heliport,45.5430206012,-122.670512795,160.0,,US,US-OR,Portland,no,7OR5,,7OR5,,https://en.wikipedia.org/wiki/Emanuel_Hospital_Heliport,
14345,7OR7,small_airport,Hollin Airport,45.05400085449219,-122.90699768066406,170.0,,US,US-OR,Brooks,no,7OR7,,7OR7,,https://en.wikipedia.org/wiki/Hollin_Airport,
14377,7S3,small_airport,Stark's Twin Oaks Airpark,45.42850112915039,-122.94200134277344,170.0,,US,US-OR,Hillsboro,no,7S3,,7S3,,https://en.wikipedia.org/wiki/Stark's_Twin_Oaks_Airpark,
14790,88IN,closed,Gardner Airport,39.5798,-85.932198,740.0,,US,US-IN,Boggstown,no,,,,,https://en.wikipedia.org/wiki/Gardner_Airport_(Indiana),88IN
19113,89NY,small_airport,Maxson Airfield,44.312002,-75.90034,340.0,,US,US-NY,Alexandria Bay,no,89NY,AXB,89NY,https://web.archive.org/web/20161108041600/http://www.maxsonairfield.com/,https://en.wikipedia.org/wiki/Maxson_Airfield,86N
14851,8A4,heliport,Indianapolis Downtown Heliport,39.765899658203,-86.148902893066,732.0,,US,US-IN,Indianapolis,no,8A4,,8A4,http://www.indianapolisairport.com/information_news/airport_indianapolisHeliport.aspx,https://en.wikipedia.org/wiki/Indianapolis_Downtown_Heliport,IN03
15135,8OR1,heliport,Lebanon Hospital Heliport,44.5515336263,-122.907743454,340.0,,US,US-OR,Lebanon,no,8OR1,,8OR1,,https://en.wikipedia.org/wiki/Lebanon_Hospital_Heliport,
15167,8S3,small_airport,Santiam Junction State Airport,44.434347,-121.942406,3780.0,,US,US-OR,Sisters,no,,,8S3,,https://en.wikipedia.org/wiki/Santiam_Junction_State_Airport,
15168,8S4,small_airport,Enterprise Municipal Airport,45.42490005493164,-117.26499938964844,3957.0,,US,US-OR,Enterprise,no,8S4,,8S4,,https://en.wikipedia.org/wiki/Enterprise_Municipal_Airport_(Oregon),
15267,8XS8,small_airport,Reese Airpark,33.590301513672,-102.03700256348,3338.0,,US,US-TX,Lubbock,no,8XS8,REE,8XS8,http://reesetechnologycenter.com/index.php/facilities/airfield-pad-site-development,https://en.wikipedia.org/wiki/Reese_Air_Force_Base,
15292,90OR,heliport,Lake District Hospital Heliport,42.1811152999,-120.351123512,4750.0,,US,US-OR,Lakeview,no,90OR,,90OR,,https://en.wikipedia.org/wiki/Lake_District_Hospital_Heliport,
15326,91OR,closed,Abba's Airport,45.1026,-123.418999,215.0,,US,US-OR,Sheridan,no,,,,,https://en.wikipedia.org/wiki/Abba%27s_Airport,91OR
15378,93B,small_airport,Stonington Municipal Airport,44.17319869995117,-68.6802978515625,30.0,,US,US-ME,Stonington,no,93B,,93B,,https://en.wikipedia.org/wiki/Stonington_Municipal_Airport,
15640,9A3,small_airport,Chuathbaluk Airport,61.579102,-159.216003,244.0,,US,US-AK,Chuathbaluk,yes,PACH,CHU,9A3,,https://en.wikipedia.org/wiki/Chuathbaluk_Airport,
15641,9A8,small_airport,Ugashik Airport,57.523476,-157.396344,25.0,,US,US-AK,Ugashik,no,,UGS,9A8,,https://en.wikipedia.org/wiki/Ugashik_Airport,
15656,9B1,closed,Marlboro Airport,42.343201,-71.509002,285.0,,US,US-MA,Marlboro,no,,MXG,,,https://en.wikipedia.org/wiki/Marlboro_Airport,"9B1, MXG"
15711,9G1,small_airport,Pittsburgh Northeast Airport,40.603287,-79.826038,1063.0,,US,US-PA,Pittsburgh,no,,,9G1,https://www.penndot.gov/TravelInPA/airports-pa/Pages/Pittsburgh-Northeast-Airport.aspx,https://en.wikipedia.org/wiki/Pittsburgh_Northeast_Airport,Rock Airport
15748,9IN3,closed,Johnsons Strawberry Farm Airport,41.5569,-87.226402,620.0,,US,US-IN,Hobart,no,,,,,https://en.wikipedia.org/wiki/Johnsons_Strawberry_Farm_Airport,9IN3
15835,9N1,small_airport,Van Sant Airport,40.483559,-75.10088,390.0,,US,US-PA,Erwinna,no,,,9N1,,https://en.wikipedia.org/wiki/Van_Sant_Airport,Vansant
15836,9N2,seaplane_base,Philadelphia Seaplane Base,39.859001159668,-75.299598693848,0.0,,US,US-PA,Essington,no,9N2,PSQ,9N2,http://www.phillyseaplanebase.com/,https://en.wikipedia.org/wiki/Philadelphia_Seaplane_Base,Chandler Field
15917,9OR2,heliport,Reforestation Services Heliport,44.86819839477539,-123.02300262451172,410.0,,US,US-OR,Salem,no,9OR2,,9OR2,,https://en.wikipedia.org/wiki/Reforestation_Services_Heliport,
15921,9OR6,heliport,Oregon Health Sciences University Emerg Heliport,45.4991281091,-122.685334682,540.0,,US,US-OR,Portland,no,9OR6,,9OR6,,https://en.wikipedia.org/wiki/Oregon_Health_%26_Science_University_Emergency_Heliport,
15952,9S3,small_airport,Lakeside State Airport,43.58319854736328,-124.18000030517578,20.0,,US,US-OR,Lakeside,no,9S3,,9S3,,https://en.wikipedia.org/wiki/Lakeside_State_Airport,
16020,9VG,small_airport,Campbell Field,37.458845,-75.877209,40.0,,US,US-VA,Weirwood,no,,,9VG,,https://en.wikipedia.org/wiki/Campbell_Field_Airport,"Kellum Field, W08, VG26"
16069,9Z8,small_airport,Levelock Airport,59.12606,-156.860906,39.0,,US,US-AK,Levelock,yes,,KLL,9Z8,,https://en.wikipedia.org/wiki/Levelock_Airport,
16074,A23,seaplane_base,Saginaw Seaplane Base,56.8862991333,-134.158004761,0.0,,US,US-AK,Saginaw Bay,no,A23,SGW,A23,,https://en.wikipedia.org/wiki/Saginaw_Seaplane_Base,
16075,A26,small_airport,Adin Airport,41.18600082397461,-120.9520034790039,4229.0,,US,US-CA,Adin,no,A26,,A26,,https://en.wikipedia.org/wiki/Adin_Airport,
16081,A57,small_airport,Alsek River Airport,59.1991802403,-138.447293043,30.0,,US,US-AK,Yakutat,no,A57,,A57,,https://en.wikipedia.org/wiki/Alsek_River_Airport,
16082,A61,small_airport,Tuntutuliak Airport,60.3353004456,-162.667007446,16.0,,US,US-AK,Tuntutuliak,no,A61,WTL,A61,,https://en.wikipedia.org/wiki/Tuntutuliak_Airport,
16083,A63,small_airport,Twin Hills Airport,59.07559967041,-160.27299499512,82.0,,US,US-AK,Twin Hills,no,A63,TWA,A63,,https://en.wikipedia.org/wiki/Twin_Hills_Airport,AK63
16088,A77,small_airport,Yankee Creek 2 Airport,63.0018997192,-156.367004395,1120.0,,US,US-AK,Yankee Creek,no,A77,,A77,,https://en.wikipedia.org/wiki/Yankee_Creek_Airport,
16089,A79,small_airport,Chignik Lake Airport,56.2550010681,-158.774993896,50.0,,US,US-AK,Chignik Lake,yes,A79,KCQ,A79,,https://en.wikipedia.org/wiki/Chignik_Lake_Airport,
324756,AAD,small_airport,Adado Airport,6.095802,46.6375,1001.0,AF,SO,SO-GA,Adado,no,,AAD,,,https://en.wikipedia.org/wiki/Adado_Airport,Cadaado Airport
307979,ABE,closed,RAF Calveley,53.113333,-2.603889,,EU,GB,GB-ENG,Cheshire,no,,,,,https://en.wikipedia.org/wiki/RAF_Calveley,
302247,ABL,closed,RNAS/RAF Calshot,50.8199131549,-1.30677223206,,EU,GB,GB-ENG,Hampshire,no,,,,,https://en.wikipedia.org/wiki/RAF_Calshot,
301645,ABP,small_airport,Atkamba Airport,-6.06462,141.095173,150.0,OC,PG,PG-WPD,Atkamba Mission,no,,ABP,AKA,,https://en.wikipedia.org/wiki/Atkamba_Airport,
321987,ABW,closed,Abau Airport,-10.1956,148.7389,10.0,OC,PG,PG-CPM,Abau,no,,ABW,,,https://en.wikipedia.org/wiki/Abau_Airport,
41841,AD-ALV,heliport,Andorra la Vella (Our Lady of Meritxell Hospital) Heliport,42.511228,1.533651,3450.0,EU,AD,AD-08,Escaldes-Engordany,no,,ALV,,,http://pl.wikipedia.org/wiki/Heliport_Andorra_la_Vella,
301695,ADC,small_airport,Andakombe Airport,-7.13722222222,145.744722222,3600.0,OC,PG,PG-EHG,Andekombe,no,AYAN,ADC,ADK,,https://en.wikipedia.org/wiki/Andakombe_Airport,
300604,ADJ,closed,RAF Castletown,58.5847198881,-3.3481693267800003,,EU,GB,GB-SCT,Caithness,no,,,,,https://en.wikipedia.org/wiki/RAF_Castletown,
309426,ADV,small_airport,El Daein Airport,11.4023,26.1186,1560.0,AF,SD,SD-DE,El Daein,no,,ADV,,,https://en.wikipedia.org/wiki/Ed_Daein_Airport,
307258,AE-0005,heliport,Kempinski Emirates Palace Twin Heliport,24.4622678828,54.3205904961,,AS,AE,AE-UQ,,no,,,,,https://en.wikipedia.org/wiki/Emirates_Palace,
341676,AE-0027,closed,Abu Dhabi Airfield,24.45639,54.38989,,AS,AE,AE-AZ,Abu Dhabi,no,,,,,https://en.wikipedia.org/wiki/Abu_Dhabi_Airfield,
300646,AEI,heliport,Algeciras Heliport,36.12882,-5.441079,98.0,EU,ES,ES-CA,Algeciras,yes,LEAG,,,https://www.aena.es/en/algeciras.html,https://en.wikipedia.org/wiki/Algeciras_Heliport,
330359,AEQ,small_airport,Ar Horqin Airport,43.87042,120.15958,1335.0,AS,CN,CN-15,Chifeng,no,,AEQ,,,https://en.wikipedia.org/wiki/Ar_Horqin_Airport,
35365,AF11,small_airport,Salerno Airport,33.3638,69.9561,3780.0,AS,AF,AF-KHO,Khost,no,OASL,OLR,,,https://en.wikipedia.org/wiki/FOB_Salerno,"AF11, Forward Operating Base Serlano, Salerno Landing Zone"
301649,AGAF,small_airport,Afutara Aerodrome,-9.19138888889,160.948611111,23.0,OC,SB,SB-ML,Bila,yes,AGAF,AFT,,,https://en.wikipedia.org/wiki/Afutara_Airport,
302290,AGAR,small_airport,Ulawa Airport,-9.86054358262,161.979546547,40.0,OC,SB,SB-MK,Arona,no,AGAR,RNA,,,https://en.wikipedia.org/wiki/Ulawa_Airport,
35172,AGAT,small_airport,Uru Harbour Airport,-8.87333,161.011002,,OC,SB,SB-ML,Atoifi,yes,AGAT,ATD,,,https://en.wikipedia.org/wiki/Uru_Harbour_Airport,
30634,AGGA,small_airport,Gwaunaru'u Airport,-8.70257,160.682007,5.0,OC,SB,SB-ML,Auki,yes,AGGA,AKS,,,https://en.wikipedia.org/wiki/Auki_Airport,
302047,AGGB,small_airport,Bellona/Anua Airport,-11.3022222222,159.798333333,60.0,OC,SB,SB-RB,Anua,yes,AGGB,BNY,,,https://en.wikipedia.org/wiki/Bellona/Anua_Airport,
302291,AGGC,small_airport,Choiseul Bay Airport,-6.711944,156.396111,,OC,SB,SB-CH,,yes,AGGC,CHY,,,https://en.wikipedia.org/wiki/Choiseul_Bay_Airport,
30678,AGGE,small_airport,Ballalae Airport,-6.990745,155.886656,5.0,OC,SB,SB-WE,Ballalae,yes,AGGE,BAS,,,https://en.wikipedia.org/wiki/Balalae_Airport,
35167,AGGF,small_airport,Fera/Maringe Airport,-8.1075,159.576996,,OC,SB,SB-IS,Fera Island,yes,AGGF,FRE,,,https://en.wikipedia.org/wiki/Fera_Airport,Santa Isabel Islands
3,AGGH,large_airport,Honiara International Airport,-9.428,160.054993,28.0,OC,SB,SB-GU,Honiara,yes,AGGH,HIR,,,https://en.wikipedia.org/wiki/Honiara_International_Airport,Henderson Field
31686,AGGK,small_airport,Ngorangora Airport,-10.4497003555,161.897994995,54.0,OC,SB,SB-MK,Kirakira,yes,AGGK,IRA,,,https://en.wikipedia.org/wiki/Kirakira_Airport,
4,AGGM,medium_airport,Munda Airport,-8.32797,157.263,10.0,OC,SB,SB-WE,Munda,yes,AGGM,MUA,,,https://en.wikipedia.org/wiki/Munda_Airport,
31563,AGGN,small_airport,Nusatupe Airport,-8.09778022766,156.863998413,13.0,OC,SB,SB-WE,Gizo,yes,AGGN,GZO,,,https://en.wikipedia.org/wiki/Nusatupe_Airport,
31932,AGGO,small_airport,Mono Airport,-7.416940212249756,155.56500244140625,,OC,SB,SB-WE,Stirling Island,yes,AGGO,MNY,,,https://en.wikipedia.org/wiki/Mono_Airport,
308425,AGGT,small_airport,Santa Ana Airport,-10.847994,162.454108,3.0,OC,SB,SB-MK,Santa Ana Island,yes,AGGT,NNB,,,https://en.wikipedia.org/wiki/Santa_Ana_Airport_(Solomon_Islands),
32238,AGGU,small_airport,Marau Airport,-9.86166954041,160.824996948,,OC,SB,SB-GU,Marau,yes,AGGU,RUS,,,https://en.wikipedia.org/wiki/Marau_Airport,
302292,AGGY,small_airport,Yandina Airport,-9.092816,159.21841,60.0,OC,SB,SB-CE,Yandina,yes,AGGY,XYA,,,https://en.wikipedia.org/wiki/Yandina_Airport,
35169,AGKG,small_airport,Kaghau Airport,-7.3305,157.585,30.0,OC,SB,SB-CH,Kagau Island,yes,AGKG,KGE,,,https://en.wikipedia.org/wiki/Kaghau_Airport,Kagau Island
301652,AGL,small_airport,Wanigela Airport,-9.3375,149.155555556,53.0,OC,PG,PG-NPP,,no,AYWG,AGL,WGL,,https://en.wikipedia.org/wiki/Wanigela_Airport,
35168,AGOK,small_airport,Gatokae Aerodrome,-8.738358,158.202836,70.0,OC,SB,SB-WE,Gatokae,yes,AGOK,GTA,,,https://en.wikipedia.org/wiki/Gatokae_Aerodrome,
35170,AGRM,small_airport,Ramata Airport,-8.168060302734375,157.64300537109375,,OC,SB,SB-WE,Ramata,yes,AGRM,RBV,,,https://en.wikipedia.org/wiki/Ramata_Airport,
314491,AGY,small_airport,Argyle Downs Airport,-16.508604,128.922485,407.0,OC,AU,AU-WA,Argyle Downs,no,,AGY,,,https://en.wikipedia.org/wiki/Argyle_Downs_Airport,AGY
312371,AHJ,medium_airport,Hongyuan Airport,32.53154,102.35224,11600.0,AS,CN,CN-51,Aba,no,ZUHY,AHJ,,,https://en.wikipedia.org/wiki/Hongyuan_Airport,
299321,AHT,closed,Amchitka Air Force Base,51.381504,179.275997,215.0,,US,US-AK,Amchitka Island,no,,,,,https://en.wikipedia.org/wiki/Amchitka_Army_Airfield,"AHT, PAHT, Constantine Harbor, Amchitka Army Airfield"
46170,AIE,small_airport,Aiome Airport,-5.145699978,144.7307003,350.0,OC,PG,PG-MPM,Aiome,no,AYAO,AIE,AIO,,https://en.wikipedia.org/wiki/Aiome_Airport,
301654,AIH,small_airport,Aiambak Airport,-7.342777777779999,141.2675,90.0,OC,PG,PG-WPD,Aiambak,no,AYAK,AIH,AMB,,https://en.wikipedia.org/wiki/Aiambak_Airport,
299328,AIP,small_airport,Ailinglaplap Airok Airport,7.279422,168.8257,16.0,OC,MH,MH-ALL,Bigatyelang Island,yes,,AIC,,,https://en.wikipedia.org/wiki/Ailinglaplap_Airok_Airport,
16155,AK62,seaplane_base,Naukati Bay Seaplane Base,55.849602,-133.227994,0.0,,US,US-AK,Tuxekan Island,no,AK62,NKI,AK62,,https://en.wikipedia.org/wiki/Naukati_Bay_Seaplane_Base,"62A, Nichin Cove Seaplane Base, WNC"
16165,AK71,small_airport,Point Lonely Short Range Radar Site Airfield,70.911118,-153.237766,17.0,,US,US-AK,Point Lonely,no,PALN,LNI,AK71,,https://en.wikipedia.org/wiki/Point_Lonely_Short_Range_Radar_Site,Lonely Air Station
16174,AK81,seaplane_base,Amook Bay Seaplane Base,57.4715003967,-153.815002441,,,US,US-AK,Amook Bay,yes,AK81,AOS,AK81,,https://en.wikipedia.org/wiki/Amook_Bay_Seaplane_Base,
16188,AK97,small_airport,Boswell Bay Airport,60.4230995178,-146.145996094,230.0,,US,US-AK,Boswell Bay,no,AK97,BSW,AK97,,https://en.wikipedia.org/wiki/Boswell_Bay_Airport,
301754,AKM,small_airport,Zakuoma Airport,10.8902777778,19.8172222222,1370.0,AF,TD,TD-SA,ZaKouma,no,,AKM,,,https://en.wikipedia.org/wiki/Zakouma_Airport,
35356,AL-0001,heliport,Lapraka Heliport,41.330782,19.795152,297.0,EU,AL,AL-11,Tirana,no,,,,,https://en.wikipedia.org/wiki/Lapraka_Airfield,"Lapraka Airfield, Tirana Aerodrome, OOH, ZOOH"
5,AL-LA10,small_airport,Gjirokastër Airfield,40.085383,20.15389,666.0,EU,AL,AL-05,Gjirokastër,no,,,,,https://en.wikipedia.org/wiki/Gjirokastër_Airfield,
16262,AL73,small_airport,Sharpe Field,32.4919013977,-85.7755966187,253.0,,US,US-AL,Tuskegee,no,AL73,TGE,AL73,,https://en.wikipedia.org/wiki/Sharpe_Field,
16289,ALZ,seaplane_base,Alitak Seaplane Base,56.8995018005,-154.248001099,,,US,US-AK,Lazy Bay,no,,ALZ,ALZ,,https://en.wikipedia.org/wiki/Alitak_Seaplane_Base,
44682,AM-0001,small_airport,Syunik Airport,39.202272,46.455204,,AS,AM,AM-SU,Kapan,no,,,,,https://en.wikipedia.org/wiki/Syunik_Airport,
44847,AM-0002,small_airport,Goris Airport,39.450989,46.34724,,AS,AM,AM-SU,Shinuhayr,no,,,,,https://en.wikipedia.org/wiki/Goris_Airport,"Goris, Shinuhayr, Shinuyar"
45229,AMC,small_airport,Mar de Cortés International Airport,31.351987,-113.305177,71.0,,MX,MX-SON,Puerto Peñasco,yes,MMPE,PPE,83550,,https://en.wikipedia.org/wiki/Mar_de_Cort%C3%A9s_International_Airport,
5504,ANG,small_airport,Angaur,6.906829,134.145386,20.0,OC,PW,PW-010,Angaur Island,no,,,ANG,,https://en.wikipedia.org/wiki/Angaur_Airstrip,
8,ANYN,medium_airport,Nauru International Airport,-0.547458,166.919006,22.0,OC,NR,NR-14,Yaren District,yes,ANYN,INU,,,https://en.wikipedia.org/wiki/Nauru_International_Airport,ANAU
35325,AO-0001,small_airport,Catoca Airport,-9.430985,20.311478,3498.0,AF,AO,AO-LSU,Saurimo,no,,CTV,,,https://en.wikipedia.org/wiki/Catoca_Airport,Saurimo North
30840,AO-CNZ,small_airport,Cangamba Airport,-13.7106,19.861099,3894.0,AF,AO,AO-MOX,Cangamba,no,,CNZ,,,https://en.wikipedia.org/wiki/Cangamba_Airport,
43325,AO-GGC,small_airport,Lumbala Airport,-12.6398773193,22.5868206024,3510.0,AF,AO,AO-MOX,Lumbala,no,,GGC,,,https://en.wikipedia.org/wiki/Lumbala_Airport,
43322,AO-KNP,small_airport,Capanda Airport,-9.76937007904,15.4553194046,3366.0,AF,AO,AO-MAL,Capanda,no,FNCP,KNP,,,https://en.wikipedia.org/wiki/Kapanda_Airport,Kapanda
312362,AOD,small_airport,Abou-Deïa Airport,11.4773,19.2874,1592.0,AF,TD,TD-SA,Abou-Deïa,no,,AOD,,,https://en.wikipedia.org/wiki/Abou-De%C3%AFa_Airport,
39579,AQ-0001,small_airport,Novolazarevskaya Station,-70.8461,11.8472,390.0,AN,AQ,AQ-U-A,Queen Maud Land,no,AT17,,,,https://en.wikipedia.org/wiki/Novolazarevskaya_Station,
42221,AQ-0002,small_airport,Troll Airfield,-71.95714,2.45257,4167.0,AN,AQ,AQ-U-A,Troll Station,no,AT27,QET,,,https://en.wikipedia.org/wiki/Troll_airfield,
308225,AQ-0003,closed,González Videla Antarctic Base,-64.824,-62.857,1.0,AN,AQ,AQ-U-A,Waterboat Point,no,SCGB,,,,https://en.wikipedia.org/wiki/Gonz%C3%A1lez_Videla_Antarctic_Base,
324981,AQ-0004,closed,Ellsworth Station,-77.650008,-41.0333,,AN,AQ,AQ-U-A,Ellsworth Station,no,,,BCE,,https://en.wikipedia.org/wiki/Ellsworth_Station,Ellsworth Station
336960,AQ-0005,medium_airport,Jack F. Paulus Skiway,-89.989444,-1.0,9300.0,AN,AQ,AQ-U-A,Amundsen-Scott South Pole Station,no,NZSP,,,,https://en.wikipedia.org/wiki/Jack_F._Paulus_Skiway,
345862,AQ-0011,small_airport,Wolfs Fang,-71.527201,8.8333,3707.0,AN,AQ,AQ-U-A,,no,,,,https://white-desert.com/our-story/wolfsfang-runway-logistics/,https://en.wikipedia.org/wiki/Wolfs_Fang_Runway,
336951,AQBC,medium_airport,Boulder Clay Runway,-74.739373,164.03539,672.0,AN,AQ,AQ-U-A,Zucchelli Station,no,AQBC,,,,https://en.wikipedia.org/wiki/Zucchelli_Station,
16294,AQY,small_airport,Girdwood Airport,60.968774,-149.119792,150.0,,US,US-AK,Girdwood,no,,AQY,AQY,,https://en.wikipedia.org/wiki/Girdwood_Airport,
39045,AR-0370,small_airport,Horco Molle Aeroclub Airport,-26.7961006165,-65.3091964722,1902.0,SA,AR,AR-T,Tucumán,no,,,TCM,,https://en.wikipedia.org/wiki/Mauricio_Gilli_Aerodrome,Mauricio Gilli Aerodrome
321701,AR-0585,small_airport,Santa Elena Airport,-30.976069,-59.776894,,SA,AR,AR-E,Santa Elena,no,,,973,,https://en.wikipedia.org/wiki/Monte_Quemado_Airport,
320904,AT-0005,closed,Retzer Land Heliport,48.7545,15.9622,781.0,EU,AT,AT-3,Retz,no,,,,,https://en.wikipedia.org/wiki/Retzer_Land_Heliport,LOAR
336953,AT03,medium_airport,Concordia Skyway,-75.103278,123.35825,10725.0,AN,AQ,AQ-U-A,Concordia Station,no,AT03,,,,https://en.wikipedia.org/wiki/Concordia_Station,
330063,AT25,small_airport,Showa Station Skiway,-69.006167,39.59,95.0,AN,AQ,AQ-U-A,Showa Station,no,AT25,,,,https://en.wikipedia.org/wiki/Showa_Station_(Antarctica),Syowa Station
336959,AT28,medium_airport,Vostok Skiway,-78.466139,106.84825,11447.0,AN,AQ,AQ-U-A,Vostok Station,no,AT28,,,,https://en.wikipedia.org/wiki/Vostok_Station,
301834,ATN,small_airport,Namatanai Airport,-3.6695,152.438,150.0,OC,PG,PG-NIK,Namatanai,no,AYNX,ATN,NTI,,https://en.wikipedia.org/wiki/Namatanai_Airport,
301672,ATP,small_airport,Aitape Airport,-3.14361111111,142.346805556,10.0,OC,PG,PG-SAN,Aitape,yes,AYAI,ATP,APE,,https://en.wikipedia.org/wiki/Aitape_Airport,
336572,AU-0176,heliport,New Pelion Hut Helipad,-41.829346,146.04582,2799.0,OC,AU,AU-TAS,Cradle Mountain-Lake St Clair National Park,no,,,,,https://en.wikipedia.org/wiki/New_Pelion_Hut,
341966,AU-0188,small_airport,Strowan,-32.460996,150.861705,830.0,OC,AU,AU-NSW,Jerry Plains,no,,,,,https://military.wikia.org/wiki/Strowan_Aerodrome,
